Image_Name,blur_kernel_size,gau_kernel_type,gau_sigma_x,gau_sigma_y,gau_rotation,gau_noise,Lens_Blur_Radius,motion_blur_amount,Downsample_Scale,impulse_noise_amount,Noise_Std,pixelate_factor,JPEG_Quality,Denoise_Strength,Color_Jitter_Shift,denoise_strength,Grayscale_Applied
03742.jpg,21,,,,,,,10,6.070910519821475,,11.517483439167949,,73,,,False
05513.jpg,21,,,,,,,,0.8645103596294557,,19.94971677242764,,70,,,False
03818.jpg,21,,,,,,,,6.865001727562071,,9.19019903628289,,79,,10.84481347366193,False
04023.jpg,21,aniso,0.5020542251957207,7.855905827163831,0.11963171517476878,,,,4.714566444850103,0.029671417793766752,1.443736541358256,,90,,,False
01472.jpg,21,,,,,,,,1.8803942571967802,,4.663458399373416,,73,,,False
02587.jpg,21,,,,,,,,2.012760375723359,,2.8729993859005942,,87,,,False
05129.jpg,21,,,,,,,5,0.9671920706674992,,8.221148034258139,,63,,,False
06226.jpg,21,aniso,7.532461374021139,6.6695637898996445,-1.1537524876163985,,,6,1.612036935186163,,8.585141097895,,82,,,False
00420.jpg,21,,,,,,,7,3.6468974697809973,,13.118770416988248,,84,,,False
03438.jpg,21,,,,,,,,1.0848245857689824,,8.925968341367836,,68,,,False
00881.jpg,21,iso,0.15440348721499025,0.15440348721499025,0,,,,3.470152606763425,,16.537594950405687,,82,,,False
00182.png,21,,,,,,,,3.255907582152779,,18.03783693376526,,83,,,False
04247.jpg,21,,,,,,,,4.303993446345587,,12.610159466563967,,92,,,False
04133.jpg,21,,,,,,,,2.2743233678311747,,12.683400493787833,,98,,,False
00094.jpg,21,,,,,,,,4.055668387293397,,8.832322260491159,,96,,,False
00051.jpg,21,,,,,,,,4.707350312151055,,0.9158522301659211,,75,,,False
02278.jpg,21,,,,,,,,3.864656732882482,,11.44945572843991,,88,,,False
05576.jpg,21,,,,,,5,,6.021337199573427,,16.257393393356715,,68,,,False
05839.jpg,21,,,,,,,7,5.607723075182641,,0.06851751400934081,,99,,,False
02243.jpg,21,,,,,,,6,6.740287203743151,,17.802879537078265,,97,,,False
03442.jpg,21,,,,,,5,,2.4403499697702236,,7.843737192885552,,84,,,False
04629.jpg,21,,,,,,5,9,4.139215489294461,0.04387078882204159,4.473365718323501,,76,,,False
02197.jpg,21,aniso,1.2911667670215046,1.0277256947146218,-0.04980358809589491,,,,1.0034175394146063,,15.456710850879755,,87,,,False
00999.jpg,21,,,,,,5,,5.024295159166192,,8.69275279453976,,81,,,False
02402.jpg,21,,,,,,,,2.8778220115683304,,7.258713495777302,,83,,,False
03176.jpg,21,,,,,,,,5.803145580094002,,2.246286986465056,,69,,,False
03754.jpg,21,aniso,7.96214310327661,6.626652844590632,2.730651014056627,,5,9,3.185434622626458,,15.872764156367747,,70,,7.953925248608529,False
01232.jpg,21,,,,,,,,1.905434743116289,,7.436751335919524,,88,,,False
03873.jpg,21,iso,7.446533296213927,7.446533296213927,0,,,,3.017172957544629,,1.3660037327429109,,96,,,False
03484.jpg,21,,,,,,5,5,7.560540580199398,,17.74660751659139,,60,,,False
01451.png,21,,,,,,,,1.5131758911969542,,8.077783208807707,,91,,,False
04244.jpg,21,iso,1.2326490330244424,1.2326490330244424,0,,,,3.9850045044670637,,1.5131690962666933,,93,,,False
05527.jpg,21,,,,,,,,5.224923915217686,,5.219158879676398,,68,,,False
05547.jpg,21,iso,3.340514055655976,3.340514055655976,0,,,,2.5717976863982823,,5.590228117062761,,86,,,False
01586.jpg,21,iso,9.410776912716962,9.410776912716962,0,,,,4.461886152909909,0.021144825701981382,13.631089810903624,,75,,,False
05503.jpg,21,,,,,,,,7.935481397025404,,6.7385817229542315,,62,,,False
00447.jpg,21,,,,,,5,,7.887770113645042,,1.345130330262121,,95,,,False
05931.jpg,21,,,,,,,,4.647543419234447,,14.901678482433205,,65,,,False
02815.jpg,21,,,,,,,10,4.642500842712652,,18.98736406312662,,78,,,False
00027.jpg,21,,,,,,,,5.58056209509991,,18.89266383973623,,81,,,False
02429.jpg,21,,,,,,,,1.596734925816532,,2.1814334140691694,,83,,,False
00086.jpg,21,aniso,9.92709282756219,7.386936981601671,-2.2463279292248455,,,8,0.8547493560604901,0.034103027483859905,4.658393590303378,,64,,,False
03369.jpg,21,aniso,7.183340441476528,5.150892252618072,-1.5686353382827118,,,,2.5386169043095745,0.03200552116500498,3.0024832002857105,,91,,,False
01488.jpg,21,,,,,,,,2.480674669322002,,10.516773607439198,,93,,,False
01112.jpg,21,,,,,,,,0.9025846242806558,,15.139770903757503,,72,,,False
03471.jpg,21,,,,,,,,3.0437745935657334,,7.764117929615817,,71,,6.97155322311027,False
03217.jpg,21,,,,,,5,8,2.7949591627470483,,4.216862410339308,,77,,,False
03068.jpg,21,,,,,,5,9,7.318933723050058,,1.4265099561580796,,78,,8.944095394858987,False
00268.jpg,21,,,,,,,,2.512748665019261,,5.631068978801014,,85,,,False
01743.jpg,21,aniso,9.994554325608854,4.7331042263238166,-3.022180219181374,,,,3.8715288886130708,,12.768027258047244,,95,,,False
00161.jpg,21,aniso,4.653123730852028,6.662479952752111,-0.5004491803537361,,,,6.145408603474377,,4.252865483403387,,96,,,False
01783.jpg,21,,,,,,,,5.63202414583304,,6.456087480276114,,70,,,False
05334.jpg,21,,,,,,,,4.004846889805269,,4.088588998193972,,96,,,False
03412.jpg,21,,,,,,,,2.8936695300268784,,8.53869433838997,,83,,,False
05301.jpg,21,aniso,9.143820287750962,2.175157764124827,0.04415765812054406,,,15,6.289736382151429,,12.06083717941521,,98,,,False
03277.jpg,21,aniso,4.615462382498983,3.186638779931619,1.123891491243615,,,,2.246328509147597,,2.606056053065131,,70,,,False
02302.jpg,21,iso,1.938337455255676,1.938337455255676,0,,,,3.996077263053742,,18.72699693315617,,80,,,False
05816.jpg,21,,,,,,,,7.154422998881662,0.04162947295434374,3.4099559720442407,,67,,,False
05447.jpg,21,,,,,,,,6.128747777262849,0.026080189995496238,15.737528742770571,,74,,,False
00026.jpg,21,aniso,4.525442117626766,6.480611196496751,2.295670612515262,,,8,1.482814235168921,,14.660406263133275,,70,,,False
03146.jpg,21,,,,,,,,5.771181418304392,0.03427955144311689,19.914152411213365,,74,,,False
05023.jpg,21,,,,,,,,5.394530713412417,0.0457857125817901,0.7854075007186534,,62,,,False
02546.jpg,21,,,,,,,,7.999608265102156,0.015746549777386164,12.186200974621414,,86,,,False
06194.jpg,21,,,,,,,,3.98797976154421,,13.73372735785252,,90,,,False
04513.jpg,21,iso,9.019792058287246,9.019792058287246,0,,5,,6.132204014074166,,17.436777541974827,,77,,,False
03526.jpg,21,,,,,,,,5.805071181662185,,5.939802257345472,,88,,,False
03510.jpg,21,aniso,2.299426869012029,1.2031649323510694,-0.953375171450507,,,,7.452069830116677,,6.5963798146375385,,73,,,False
02521.jpg,21,,,,,,,,4.4855061322275205,,15.455582958817848,,93,,,False
01228.jpg,21,,,,,,5,5,1.7578104556542302,,6.861509560911749,,62,,,False
01555.jpg,21,iso,7.77878940694786,7.77878940694786,0,,,,7.068458937800908,,2.510936122521279,,75,,,False
02305.jpg,21,,,,,,,,3.7784422261786217,,0.43541127293772464,,78,,11.804916404650765,False
03074.jpg,21,,,,,,,,2.756721633513415,,19.809114473068043,,66,,,False
01473.jpg,21,iso,4.393842405541143,4.393842405541143,0,,,,3.2581272491513316,,14.942177329005093,,96,,,False
04450.jpg,21,,,,,,,,2.8208473851566325,,15.720330684355073,,80,,,False
01940.jpg,21,iso,3.472687725078542,3.472687725078542,0,,,,3.9549074217144593,,5.256690952866734,,96,,,False
02800.jpg,21,,,,,,,,2.7065999527661555,,18.021329962410405,,60,,,False
01194.jpg,21,iso,6.27691758448851,6.27691758448851,0,,,,6.19834943408261,,2.625174146403102,,79,,,False
01378.jpg,21,aniso,8.11186562740783,1.7617193744857922,1.0539880017281869,,,,1.6778000978440835,,1.7670365567492707,,95,,,False
04307.jpg,21,aniso,5.920031279727517,6.743205685599374,0.7486161339202555,,,7,3.0905864531759084,0.04382543568947217,6.601484463888787,,88,,,False
03680.jpg,21,iso,5.935392298889064,5.935392298889064,0,,,,3.5964631342085784,0.027846768912430882,14.972098172200125,,88,,,False
02576.jpg,21,iso,6.645284940612234,6.645284940612234,0,,,,4.927394871820235,,10.394019921710063,,86,,,False
06040.jpg,21,,,,,,,,7.885170159624543,,12.620911675336547,,85,,,False
04021.jpg,21,,,,,,,,2.075250635596524,0.04034720216223905,16.030143713261115,,65,,,False
01173.jpg,21,,,,,,,,5.046126366420699,,15.631602515021598,,80,,,False
02386.jpg,21,,,,,,,,5.663301678849006,,12.720018633545687,,66,,,False
04720.jpg,21,,,,,,5,15,1.353045655628505,,14.439750645895831,,98,,,False
03876.jpg,21,,,,,,,6,2.0697135892113456,,12.412472813135834,,89,,,False
03187.jpg,21,iso,1.586348878882566,1.586348878882566,0,,,,2.309100592703994,,2.8041520184887836,,72,,,False
03447.jpg,21,,,,,,,,2.2316568609746894,,7.490651735705491,,96,,,False
01376.jpg,21,iso,9.478425107153926,9.478425107153926,0,,,,7.931318268056579,,15.217136951255178,,94,,,False
06285.jpg,21,,,,,,,,3.1532519961334833,0.01281601809775458,15.595164196342989,,90,,,False
02633.jpg,21,,,,,,,,1.7683335907560198,,16.17630002981062,,63,,,False
01914.png,21,,,,,,,,3.4454308839467993,,13.015853792701801,,60,,,False
04733.jpg,21,,,,,,,,5.328972077710851,0.016100093652257903,1.5107912559897252,,84,,,False
04556.jpg,21,,,,,,,,3.3471004366881774,,8.566015228565112,,65,,,False
02583.jpg,21,aniso,7.315638646493987,7.023255418305654,0.04129701720671086,,,,3.834492819535,,17.313797147701436,,89,,,False
00084.jpg,21,,,,,,,,7.181637748137344,,11.93683021005043,,81,,,False
03021.jpg,21,,,,,,5,,5.89807177511436,,15.689885973178516,,68,,,False
03986.jpg,21,aniso,7.998845098086221,0.8580949076268012,0.9096862540337849,,,,6.664245187419939,,12.718312274476471,,97,,,False
05373.jpg,21,,,,,,,13,7.465884140595842,,8.563267880970582,,93,,,False
05033.jpg,21,aniso,2.766048897093773,6.390977574711144,-2.1006737275361402,,,,2.4580839501384997,,10.75773724220583,,84,,13.01509583698049,False
00344.jpg,21,,,,,,,,1.9954601671233516,,16.426783453995096,,64,,,False
00961.jpg,21,iso,0.8918361065203181,0.8918361065203181,0,,,,1.0130985621342412,0.019851078518283452,10.939377380671672,,80,,,False
02882.JPG,21,,,,,,,,3.776688781704899,,9.39776845959528,,71,,,False
00389.jpg,21,,,,,,,,4.780497060035338,,9.771881498064673,,92,,,False
03321.jpg,21,,,,,,,8,4.5052452048139,,9.72201241471932,,91,,,False
05166.jpg,21,,,,,,,,4.689967380878921,,1.8679879705038904,,98,,,False
03069.jpg,21,aniso,0.6656445057865678,6.305516817249924,-3.0120337827019674,,,,3.338492228250452,,10.852465733982715,,75,,,False
04489.jpg,21,,,,,,,,5.680045565190381,,13.958232823174887,,66,,,False
02799.jpg,21,,,,,,,,5.501758390066663,,11.426910381078699,,96,,,False
00152.jpg,21,iso,1.9604626366887112,1.9604626366887112,0,,,,6.519781661122667,,3.4511648847889753,,99,,,False
02615.jpg,21,,,,,,,,1.6191480963638787,,13.950798064605682,,60,,,False
01533.jpg,21,,,,,,,,1.2691931114788462,,16.339841025043683,,99,,,False
